"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"16676","berlin","2020-13-10",39788116,"Alexanderplatz",52.52653,13.40589,"Entire apartment","Entire home/apt",2,1,1,"$105.00",4,1125,0,105,3150
"16677","berlin","2020-13-10",39788465,"Parkviertel",52.54611,13.34926,"Entire apartment","Entire home/apt",4,1,3,"$60.00",10,30,0,60,1800
"16678","berlin","2020-13-10",39791876,"Wedding Zentrum",52.54278,13.36335,"Entire apartment","Entire home/apt",2,NA,1,"$40.00",3,7,0,40,1200
"16679","berlin","2020-13-10",39792663,"Lankwitz",52.43012,13.36084,"Private room in apartment","Private room",1,1,1,"$35.00",2,30,0,35,1050
"16680","berlin","2020-13-10",39792736,"Brunnenstr. Süd",52.53297,13.3997,"Entire apartment","Entire home/apt",6,1,3,"$63.00",3,30,28,65,130
"16681","berlin","2020-13-10",39794318,"Barstraße",52.48263,13.31717,"Private room in apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"16682","berlin","2020-13-10",39808035,"Tempelhofer Vorstadt",52.49371,13.42029,"Private room in apartment","Private room",1,1,1,"$30.00",4,1125,0,30,900
"16683","berlin","2020-13-10",39811568,"Düsseldorfer Straße",52.49847,13.31722,"Private room in apartment","Private room",1,1,1,"$30.00",2,1125,26,30,120
"16684","berlin","2020-13-10",39816613,"Karl-Marx-Allee-Nord",52.51883,13.43556,"Private room in apartment","Private room",1,1,1,"$23.00",90,1125,29,23,23
"16685","berlin","2020-13-10",39816784,"Karl-Marx-Allee-Süd",52.51714,13.43596,"Private room in apartment","Private room",1,1,1,"$22.00",90,1125,29,22,22
"16686","berlin","2020-13-10",39818836,"Karlshorst",52.49063,13.52478,"Entire apartment","Entire home/apt",1,2,2,"$40.00",1,1125,29,40,40
"16687","berlin","2020-13-10",39824706,"Düsseldorfer Straße",52.49984,13.32606,"Room in hotel","Private room",3,1,2,"$121.00",1,7,30,NA,0
"16688","berlin","2020-13-10",39825755,"Friedrichshagen",52.45752,13.62273,"Entire apartment","Entire home/apt",2,1,2,"$45.00",3,1125,0,45,1350
"16689","berlin","2020-13-10",39826346,"Alexanderplatz",52.52677,13.40918,"Entire apartment","Entire home/apt",3,1,1,"$78.00",2,1125,0,78,2340
"16690","berlin","2020-13-10",39826909,"Alexanderplatz",52.51061,13.42027,"Entire apartment","Entire home/apt",2,NA,1,"$55.00",3,1125,0,55,1650
"16691","berlin","2020-13-10",39826933,"Wedding Zentrum",52.55205,13.36597,"Entire apartment","Entire home/apt",10,3,5,"$189.00",1,1125,30,NA,0
"16692","berlin","2020-13-10",39828670,"Neuköllner Mitte/Zentrum",52.48192,13.4317,"Entire guest suite","Entire home/apt",2,NA,1,"$36.00",2,60,0,35.3333333333333,1060
"16693","berlin","2020-13-10",39829217,"Tempelhofer Vorstadt",52.48947,13.39067,"Private room in apartment","Private room",1,NA,0,"$35.00",3,1125,0,35,1050
"16694","berlin","2020-13-10",39829369,"Helmholtzplatz",52.5404,13.42321,"Private room in apartment","Private room",2,1,1,"$65.00",1,5,0,65,1950
"16695","berlin","2020-13-10",39829575,"Wiesbadener Straße",52.46714,13.31362,"Private room in apartment","Private room",1,1,1,"$20.00",2,21,6,20,480
"16696","berlin","2020-13-10",39829676,"Prenzlauer Berg Süd",52.53432,13.43018,"Private room in apartment","Private room",2,1,1,"$50.00",1,5,0,50,1500
"16697","berlin","2020-13-10",39832450,"Friedenau",52.46803,13.32544,"Private room in condominium","Private room",2,1,1,"$45.00",1,12,0,45,1350
"16698","berlin","2020-13-10",39833162,"Alt-Lichtenberg",52.51338,13.49952,"Private room in apartment","Private room",2,1,1,"$30.00",4,10,0,30,900
"16699","berlin","2020-13-10",39834149,"Schloß Charlottenburg",52.5135,13.29843,"Entire apartment","Entire home/apt",2,2,3,"$65.00",2,7,0,65,1950
"16700","berlin","2020-13-10",39834698,"Osloer Straße",52.55356,13.38552,"Private room in apartment","Private room",2,1,2,"$40.00",1,1125,0,40,1200
"16701","berlin","2020-13-10",39834961,"Osloer Straße",52.55356,13.38552,"Private room in apartment","Private room",2,1,2,"$45.00",2,1125,0,45,1350
"16702","berlin","2020-13-10",39836043,"Frankfurter Allee Süd FK",52.50844,13.45561,"Private room in apartment","Private room",2,1,1,"$21.00",1,14,0,21,630
"16703","berlin","2020-13-10",39837574,"Brunnenstr. Nord",52.54522,13.38035,"Entire apartment","Entire home/apt",4,1,1,"$50.00",30,1125,30,NA,0
"16704","berlin","2020-13-10",39838197,"Alt-Lichtenberg",52.52306,13.51812,"Private room in apartment","Private room",1,1,1,"$15.00",1,1125,0,15,450
"16705","berlin","2020-13-10",39838556,"Adlershof",52.43642,13.54791,"Private room in house","Private room",1,1,1,"$20.00",23,23,0,20,600
"16706","berlin","2020-13-10",39839444,"Neuköllner Mitte/Zentrum",52.47311,13.44025,"Entire apartment","Entire home/apt",2,NA,NA,"$55.00",1,7,0,55,1650
"16707","berlin","2020-13-10",39840556,"Frankfurter Allee Süd FK",52.51093,13.46834,"Private room in apartment","Private room",2,1,1,"$50.00",2,7,0,50,1500
"16708","berlin","2020-13-10",39841452,"Alexanderplatz",52.51885,13.41948,"Entire apartment","Entire home/apt",4,1,1,"$95.00",2,1125,0,95,2850
"16709","berlin","2020-13-10",39848964,"Alt-Hohenschönhausen Nord",52.55754,13.50295,"Entire apartment","Entire home/apt",4,1,1,"$65.00",1,500,13,65,1105
"16710","berlin","2020-13-10",39852061,"südliche Luisenstadt",52.4919,13.4344,"Private room in apartment","Private room",2,1,2,"$28.00",3,31,0,28.7,861
"16711","berlin","2020-13-10",39852172,"Reuterstraße",52.48883,13.44107,"Entire apartment","Entire home/apt",2,1,1,"$50.00",4,45,0,50,1500
"16712","berlin","2020-13-10",39852287,"Karl-Marx-Allee-Nord",52.51985,13.43997,"Entire apartment","Entire home/apt",4,1,2,"$55.00",3,14,0,55,1650
"16713","berlin","2020-13-10",39853452,"Kantstraße",52.50514,13.32206,"Private room in apartment","Private room",2,1,1,"$60.00",2,1125,22,60,480
"16714","berlin","2020-13-10",39855445,"Weißensee",52.54859,13.45941,"Private room in apartment","Private room",2,1,1,"$15.00",4,1125,4,15,390
"16715","berlin","2020-13-10",39856430,"Barstraße",52.48772,13.321,"Entire apartment","Entire home/apt",11,3,10,"$207.00",1,1125,6,215.125,5163
"16716","berlin","2020-13-10",39857235,"Prenzlauer Berg Süd",52.53805,13.42616,"Entire apartment","Entire home/apt",3,1,1,"$50.00",60,1000,0,50,1500
"16717","berlin","2020-13-10",39858673,"Karl-Marx-Allee-Nord",52.52242,13.436,"Entire apartment","Entire home/apt",2,1,1,"$70.00",61,1125,0,70,2100
"16718","berlin","2020-13-10",39858804,"Frankfurter Allee Süd FK",52.51259,13.45549,"Private room in apartment","Private room",2,1,1,"$40.00",1,21,24,40,240
"16719","berlin","2020-13-10",39859411,"Karl-Marx-Allee-Nord",52.52073,13.43389,"Private room in apartment","Private room",2,1,1,"$45.00",61,1125,2,45,1260
"16720","berlin","2020-13-10",39860103,"Karl-Marx-Allee-Nord",52.52097,13.43554,"Private room in apartment","Private room",2,1,1,"$70.00",61,1125,1,70,2030
"16721","berlin","2020-13-10",39861011,"Prenzlauer Berg Süd",52.53057,13.41946,"Entire apartment","Entire home/apt",2,1,0,"$71.00",2,50,0,70.3,2109
"16722","berlin","2020-13-10",39862787,"Kantstraße",52.50936,13.31969,"Entire apartment","Entire home/apt",2,1,2,"$61.00",10,24,0,61,1830
"16723","berlin","2020-13-10",39864552,"Neuköllner Mitte/Zentrum",52.48137,13.42994,"Entire apartment","Entire home/apt",2,1,1,"$45.00",7,1125,0,45,1350
"16724","berlin","2020-13-10",39864750,"Prenzlauer Berg Nord",52.5437,13.43792,"Entire condominium","Entire home/apt",2,1,2,"$60.00",4,1125,0,60,1800
"16725","berlin","2020-13-10",39866188,"Frankfurter Allee Nord",52.51897,13.46193,"Private room in apartment","Private room",2,1,1,"$20.00",6,1125,0,20,600
"16726","berlin","2020-13-10",39870259,"Rixdorf",52.47539,13.4407,"Entire apartment","Entire home/apt",1,1,0,"$90.00",1,10,29,90,90
"16727","berlin","2020-13-10",39875574,"Frankfurter Allee Süd FK",52.51007,13.46344,"Entire apartment","Entire home/apt",4,1,1,"$67.00",2,1125,25,67,335
"16728","berlin","2020-13-10",39877586,"Schöneberg-Nord",52.49777,13.34851,"Entire loft","Entire home/apt",1,2,2,"$1,500.00",1,3,28,1500,3000
"16729","berlin","2020-13-10",39879538,"Köpenick-Süd",52.42905,13.58123,"Entire apartment","Entire home/apt",2,NA,1,"$28.00",6,1125,15,28,420
"16730","berlin","2020-13-10",39879566,"Friedenau",52.47138,13.33417,"Entire serviced apartment","Entire home/apt",4,2,5,"$83.00",14,66,28,83,166
"16731","berlin","2020-13-10",39879765,"Osloer Straße",52.55185,13.38928,"Private room in apartment","Private room",2,2,1,"$30.00",3,1125,0,30,900
"16732","berlin","2020-13-10",39880189,"Karl-Marx-Allee-Süd",52.5141,13.4521,"Entire apartment","Entire home/apt",4,1,1,"$77.00",3,1125,5,84.72,2118
"16733","berlin","2020-13-10",39882604,"Regierungsviertel",52.51112,13.39497,"Entire condominium","Entire home/apt",2,1,4,"$729.00",6,7,0,700,21000
"16734","berlin","2020-13-10",39885065,"Prenzlauer Berg Südwest",52.53208,13.41909,"Entire apartment","Entire home/apt",2,1,1,"$81.00",1,1125,29,77,77
"16735","berlin","2020-13-10",39885618,"Prenzlauer Berg Südwest",52.53184,13.41986,"Entire apartment","Entire home/apt",2,1,1,"$87.00",1,1125,23,92.5714285714286,648
"16736","berlin","2020-13-10",39885658,"Prenzlauer Berg Südwest",52.53305,13.41944,"Entire apartment","Entire home/apt",6,2,3,"$170.00",1,1125,25,187.6,938
"16737","berlin","2020-13-10",39886151,"Prenzlauer Berg Südwest",52.53276,13.41756,"Entire apartment","Entire home/apt",3,1,2,"$111.00",1,1125,30,NA,0
"16738","berlin","2020-13-10",39886173,"Brunnenstr. Nord",52.53966,13.39717,"Private room in apartment","Private room",2,1,1,"$60.00",3,1125,29,60,60
"16739","berlin","2020-13-10",39886188,"Prenzlauer Berg Südwest",52.53225,13.4179,"Entire apartment","Entire home/apt",3,1,3,"$107.00",1,1125,24,114,684
"16740","berlin","2020-13-10",39886560,"südliche Luisenstadt",52.49577,13.44118,"Entire apartment","Entire home/apt",2,1,1,"$110.00",1,1125,0,110,3300
"16741","berlin","2020-13-10",39888953,"Helmholtzplatz",52.54447,13.41697,"Private room in apartment","Private room",2,1,1,"$49.00",4,999,27,49,147
"16742","berlin","2020-13-10",39894898,"Frankfurter Allee Süd FK",52.51062,13.46372,"Private room in apartment","Private room",2,1,1,"$50.00",2,90,12,59.4444444444444,1070
"16743","berlin","2020-13-10",39896253,"Frankfurter Allee Süd",52.50683,13.48077,"Private room in condominium","Private room",1,1,1,"$25.00",2,3,27,25,75
"16744","berlin","2020-13-10",39898513,"Tempelhof",52.46808,13.38167,"Private room in apartment","Private room",1,1,1,"$18.00",30,1125,0,18,540
"16745","berlin","2020-13-10",39903328,"Regierungsviertel",52.51701,13.38622,"Entire apartment","Entire home/apt",3,1,2,"$90.00",1,365,12,90,1620
"16746","berlin","2020-13-10",39905207,"Schillerpromenade",52.47751,13.42518,"Entire apartment","Entire home/apt",3,1,1,"$47.00",3,8,7,47,1081
"16747","berlin","2020-13-10",39906105,"Kurfürstendamm",52.50395,13.32786,"Private room in apartment","Private room",1,6,1,"$46.00",80,1125,27,46,138
"16748","berlin","2020-13-10",39906735,"Tempelhofer Vorstadt",52.49271,13.39677,"Private room in apartment","Private room",4,1,2,"$90.00",1,12,29,90,90
"16749","berlin","2020-13-10",39907814,"Allende-Viertel",52.44261,13.59937,"Entire house","Entire home/apt",2,1,2,"$40.00",3,1125,0,40,1200
"16750","berlin","2020-13-10",39907815,"Tempelhofer Vorstadt",52.49172,13.39696,"Private room in apartment","Private room",2,1,2,"$100.00",1,13,29,100,100
"16751","berlin","2020-13-10",39908627,"Karl-Marx-Allee-Nord",52.51982,13.4393,"Private room in apartment","Private room",2,NA,1,"$50.00",2,14,0,50,1500
"16752","berlin","2020-13-10",39910834,"Prenzlauer Berg Nord",52.54647,13.42507,"Private room in apartment","Private room",1,1,1,"$61.00",1,115,29,61,61
"16753","berlin","2020-13-10",39911441,"Helmholtzplatz",52.54572,13.4185,"Private room in apartment","Private room",2,1,1,"$55.00",1,3,0,55,1650
"16754","berlin","2020-13-10",39913073,"Karl-Marx-Allee-Nord",52.52077,13.43815,"Private room in apartment","Private room",1,1,1,"$20.00",3,1125,0,20,600
"16755","berlin","2020-13-10",39916031,"Kurfürstendamm",52.50215,13.32797,"Private room in apartment","Private room",1,6,1,"$45.00",80,1125,27,45,135
"16756","berlin","2020-13-10",39917421,"Frankfurter Allee Süd FK",52.51238,13.4683,"Entire apartment","Entire home/apt",2,1,0,"$32.00",1,1125,0,32.2333333333333,967
"16757","berlin","2020-13-10",39920002,"Alexanderplatz",52.52606,13.40737,"Private room in apartment","Private room",1,1,1,"$35.00",2,5,30,NA,0
"16758","berlin","2020-13-10",39920013,"Moabit Ost",52.52846,13.35151,"Private room in apartment","Private room",1,1,1,"$30.00",1,7,19,30,330
"16759","berlin","2020-13-10",39921693,"Frankfurter Allee Nord",52.5222,13.45455,"Private room in apartment","Private room",4,1,2,"$46.00",1,28,29,60,60
"16760","berlin","2020-13-10",39925992,"Brunnenstr. Süd",52.53244,13.40015,"Entire apartment","Entire home/apt",2,1,1,"$49.00",60,1125,0,49,1470
"16761","berlin","2020-13-10",39926643,"Schöneberg-Nord",52.4947,13.34462,"Private room in apartment","Private room",2,1,1,"$39.00",3,15,18,39,468
"16762","berlin","2020-13-10",39931462,"Reuterstraße",52.49008,13.42525,"Entire apartment","Entire home/apt",5,1,6,"$96.00",3,1125,1,90.6896551724138,2630
"16763","berlin","2020-13-10",39937643,"Schöneberg-Süd",52.48283,13.35889,"Private room in apartment","Private room",2,1,NA,"$25.00",20,1125,29,25,25
"16764","berlin","2020-13-10",39938478,"Kantstraße",52.50777,13.30362,"Private room in apartment","Private room",2,1,1,"$50.00",2,2,0,50,1500
"16765","berlin","2020-13-10",39939462,"Neue Kantstraße",52.50762,13.29038,"Private room in apartment","Private room",2,1,NA,"$30.00",1,1125,0,30,900
"16766","berlin","2020-13-10",39940718,"Frankfurter Allee Süd FK",52.50807,13.4516,"Private room in apartment","Private room",2,1,3,"$40.00",2,1125,0,40,1200
"16767","berlin","2020-13-10",39941758,"Prenzlauer Berg Südwest",52.53736,13.40983,"Private room in apartment","Private room",2,1,1,"$26.00",1,1125,28,30,60
"16768","berlin","2020-13-10",39942268,"Alexanderplatz",52.52438,13.40299,"Entire apartment","Entire home/apt",8,3,3,"$210.00",1,1124,20,232.6,2326
"16769","berlin","2020-13-10",39942533,"Tempelhof",52.46421,13.42103,"Private room in apartment","Private room",2,1,1,"$40.00",1,1125,29,40,40
"16770","berlin","2020-13-10",39956245,"Regierungsviertel",52.52197,13.39015,"Private room in apartment","Private room",1,1,NA,"$50.00",1,3,0,50,1500
"16771","berlin","2020-13-10",39957874,"Schloß Charlottenburg",52.51284,13.29222,"Entire serviced apartment","Entire home/apt",4,NA,2,"$44.00",1,1125,0,44,1320
"16772","berlin","2020-13-10",39958368,"Schloß Charlottenburg",52.51278,13.29073,"Entire serviced apartment","Entire home/apt",3,NA,2,"$35.00",1,1125,0,35,1050
"16773","berlin","2020-13-10",39958578,"Schloß Charlottenburg",52.51104,13.2907,"Entire serviced apartment","Entire home/apt",2,NA,1,"$30.00",1,1125,0,30,900
"16774","berlin","2020-13-10",39958628,"Neuköllner Mitte/Zentrum",52.48244,13.42624,"Entire apartment","Entire home/apt",2,1,1,"$58.00",6,30,0,58,1740
"16775","berlin","2020-13-10",39958787,"Tempelhofer Vorstadt",52.48679,13.37989,"Entire loft","Entire home/apt",2,1,1,"$125.00",7,14,28,125,250
"16776","berlin","2020-13-10",39959125,"Tempelhofer Vorstadt",52.49364,13.39414,"Private room in apartment","Private room",1,2,0,"$50.00",3,30,27,50,150
"16777","berlin","2020-13-10",39962078,"südliche Luisenstadt",52.4984,13.43688,"Entire apartment","Entire home/apt",4,1,2,"$50.00",4,1125,0,50,1500
"16778","berlin","2020-13-10",39963398,"Prenzlauer Berg Nordwest",52.55322,13.40977,"Entire apartment","Entire home/apt",4,2,3,"$84.00",62,1125,24,84,504
"16779","berlin","2020-13-10",39964258,"Prenzlauer Berg Süd",52.53427,13.42412,"Private room in apartment","Private room",2,1,1,"$45.00",1,14,30,NA,0
"16780","berlin","2020-13-10",39966304,"Alexanderplatz",52.52297,13.40162,"Private room in apartment","Private room",4,2,2,"$95.26",2,1125,15,107.933333333333,1619
"16781","berlin","2020-13-10",39966978,"Frankfurter Allee Süd FK",52.50973,13.45511,"Private room in apartment","Private room",2,1,NA,"$50.00",2,4,0,50,1500
"16782","berlin","2020-13-10",39967068,"Alt  Treptow",52.49169,13.44717,"Entire apartment","Entire home/apt",4,1,2,"$45.00",1,1125,23,46,322
"16783","berlin","2020-13-10",39971294,"nördliche Luisenstadt",52.49994,13.4165,"Entire apartment","Entire home/apt",2,1,1,"$50.00",1,1125,0,50,1500
"16784","berlin","2020-13-10",39979041,"Prenzlauer Berg Süd",52.53131,13.42717,"Entire serviced apartment","Entire home/apt",4,1,4,"$87.00",30,180,7,87,2001
"16785","berlin","2020-13-10",39979696,"Neu Lichtenberg",52.5079,13.51902,"Private room in apartment","Private room",2,NA,0,"$50.00",1,1125,0,50,1500
"16786","berlin","2020-13-10",39979951,"Friedenau",52.46988,13.33338,"Entire serviced apartment","Entire home/apt",2,1,2,"$66.00",14,66,21,66,594
"16787","berlin","2020-13-10",39980144,"Prenzlauer Berg Süd",52.53243,13.42759,"Entire serviced apartment","Entire home/apt",4,1,4,"$87.00",30,180,19,87,957
"16788","berlin","2020-13-10",39980219,"südliche Luisenstadt",52.49902,13.43665,"Private room in apartment","Private room",2,1,1,"$65.00",1,1125,30,NA,0
"16789","berlin","2020-13-10",39980240,"Friedenau",52.47678,13.32886,"Shared room in apartment","Shared room",1,1,1,"$25.00",1,1125,30,NA,0
"16790","berlin","2020-13-10",39980434,"Friedenau",52.46972,13.33379,"Entire serviced apartment","Entire home/apt",4,2,3,"$72.00",14,66,24,72,432
"16791","berlin","2020-13-10",39980622,"Frankfurter Allee Süd FK",52.51424,13.46551,"Private room in apartment","Private room",1,1,1,"$40.00",3,28,28,40,80
"16792","berlin","2020-13-10",39981047,"Frankfurter Allee Süd FK",52.51201,13.45914,"Private room in apartment","Private room",2,1,1,"$40.00",2,1125,0,40,1200
"16793","berlin","2020-13-10",39981250,"Neu Lichtenberg",52.50625,13.49183,"Entire apartment","Entire home/apt",2,1,1,"$35.00",3,1125,0,35,1050
"16794","berlin","2020-13-10",39981598,"Brunnenstr. Süd",52.53292,13.40305,"Entire apartment","Entire home/apt",6,2,4,"$115.00",2,1125,12,108.444444444444,1952
"16795","berlin","2020-13-10",39982080,"Reuterstraße",52.48737,13.42746,"Entire apartment","Entire home/apt",3,1,2,"$60.00",3,7,0,60,1800
"16796","berlin","2020-13-10",39983022,"Schöneberg-Süd",52.48607,13.35324,"Entire apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
"16797","berlin","2020-13-10",39983317,"Karl-Marx-Allee-Nord",52.52413,13.44208,"Private room in apartment","Private room",1,1,1,"$50.00",3,35,27,50,150
"16798","berlin","2020-13-10",39983434,"Frankfurter Allee Süd FK",52.5098,13.46211,"Entire apartment","Entire home/apt",3,1,2,"$85.00",2,4,0,85,2550
"16799","berlin","2020-13-10",39983747,"Brunnenstr. Nord",52.54635,13.3793,"Entire apartment","Entire home/apt",2,1,1,"$85.00",7,30,27,85,255
"16800","berlin","2020-13-10",39985869,"Plänterwald",52.48681,13.46429,"Entire apartment","Entire home/apt",3,2,2,"$40.00",20,33,0,40,1200
"16801","berlin","2020-13-10",39985992,"Prenzlauer Berg Südwest",52.53775,13.41549,"Private room in apartment","Private room",1,1,1,"$40.00",7,14,17,40,520
"16802","berlin","2020-13-10",39990353,"Tempelhofer Vorstadt",52.49116,13.39371,"Private room in apartment","Private room",2,1,1,"$40.00",1,4,0,40,1200
"16803","berlin","2020-13-10",39998645,"Helmholtzplatz",52.54356,13.41729,"Private room in apartment","Private room",2,1,0,"$30.00",5,1125,0,30,900
